customer_id,segment,p_repeat,clv_90d_proxy,clv_tier,recency_days,frequency,monetary,avg_basket_value,recommended_action
17416,Loyal,0.9438727131874731,2026.866405778491,Platinum,30,22,17298.45,786.2931818181819,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17069,Loyal,0.9438229656067719,667.828640412538,Platinum,28,14,5794.28,413.8771428571428,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14825,Champions,0.9436625159397725,683.4725564712727,Platinum,4,24,4925.08,205.21166666666667,"Protect margin with VIP service, early access, and referral prompts."
16156,Champions,0.9433254700827094,716.3081159298523,Platinum,9,20,6218.18,310.909,"Protect margin with VIP service, early access, and referral prompts."
17218,Champions,0.9432572656904744,521.1271281762262,Platinum,4,18,4192.68,232.92666666666668,"Protect margin with VIP service, early access, and referral prompts."
15271,Champions,0.9431917393633976,814.215743743655,Platinum,7,24,4709.54,196.23083333333332,"Protect margin with VIP service, early access, and referral prompts."
16918,Loyal,0.9427193849605574,369.9196330054163,Platinum,50,16,3213.29,200.830625,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12678,Loyal,0.9424930630334609,4148.187861389625,Platinum,42,21,34281.18,1632.4371428571428,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
18241,Champions,0.9420045619978183,409.77061261774713,Platinum,10,21,2986.9900000000002,142.23761904761906,"Protect margin with VIP service, early access, and referral prompts."
12949,Loyal,0.9419781468865926,1788.4824570567464,Platinum,31,22,15526.7,705.7590909090909,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15150,Champions,0.9419192883955565,1402.6584157265308,Platinum,17,13,9001.08,692.3907692307693,"Protect margin with VIP service, early access, and referral prompts."
13735,Champions,0.9419192883955565,1145.8588263556665,Platinum,25,13,9813.22,754.8630769230768,"Protect margin with VIP service, early access, and referral prompts."
13174,Champions,0.9419192883955565,1095.1068901505714,Platinum,16,12,9494.84,791.2366666666667,"Protect margin with VIP service, early access, and referral prompts."
16170,Loyal,0.9418629014628426,883.5645892463489,Platinum,51,20,6869.0,343.45,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15059,Loyal,0.9418262636953042,406.91167454659086,Platinum,41,19,3523.57,185.45105263157896,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14713,Champions,0.9416439851267799,623.96490591244,Platinum,9,21,5418.87,258.0414285714286,"Protect margin with VIP service, early access, and referral prompts."
12472,Loyal,0.9409778114456673,2085.7733610194978,Platinum,32,19,17880.59,941.0836842105264,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16717,Champions,0.9408598284896734,808.1635032282063,Platinum,24,14,6986.2300000000005,499.0164285714286,"Protect margin with VIP service, early access, and referral prompts."
17526,Champions,0.940829920888249,488.5847057140655,Platinum,5,12,4166.04,347.17,"Protect margin with VIP service, early access, and referral prompts."
14560,Champions,0.9407308087605339,701.4215105714839,Platinum,7,44,6114.03,138.95522727272726,"Protect margin with VIP service, early access, and referral prompts."
16843,Loyal,0.9406471310267135,2269.702538579608,Platinum,43,35,19571.43,559.1837142857142,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15444,Potential,0.9405631385084599,3001.416922847269,Platinum,9,2,1418.26,709.13,Use welcome-back merchandising and low-friction second-purchase offers.
13021,Champions,0.9405530023727007,562.8622353448111,Platinum,4,17,4887.24,287.48470588235296,"Protect margin with VIP service, early access, and referral prompts."
13117,Champions,0.940542689212273,359.2222392375071,Platinum,22,18,2643.81,146.87833333333333,"Protect margin with VIP service, early access, and referral prompts."
13521,Potential,0.9405401401079733,9257.595518061766,Platinum,1,3,1093.65,364.55,Use welcome-back merchandising and low-friction second-purchase offers.
13695,Loyal,0.9400543640711324,405.56628812223664,Platinum,31,16,2770.73,173.170625,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17738,Champions,0.9397783154975956,560.7697420958493,Platinum,19,13,4183.56,321.81230769230774,"Protect margin with VIP service, early access, and referral prompts."
16841,Loyal,0.939646989256922,486.06226628469534,Platinum,37,12,4006.06,333.8383333333333,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13448,Champions,0.9396156140609838,1064.6565620649799,Platinum,17,13,9240.87,710.8361538461539,"Protect margin with VIP service, early access, and referral prompts."
15804,Champions,0.939594337997122,1787.4724646567552,Platinum,1,13,4206.39,323.5684615384616,"Protect margin with VIP service, early access, and referral prompts."
13536,Loyal,0.9393709627728893,3887.0681966641514,Platinum,1,7,3448.29,492.61285714285714,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13110,Loyal,0.9393584965220187,338.7956795986555,Platinum,31,12,2957.4700000000003,246.45583333333335,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17975,Champions,0.9393282410549777,1210.2119487814691,Platinum,15,24,7028.83,292.86791666666664,"Protect margin with VIP service, early access, and referral prompts."
12931,Champions,0.9391525936858626,10562.303043692988,Platinum,22,57,92347.34,1620.1287719298246,"Protect margin with VIP service, early access, and referral prompts."
16790,Loyal,0.9388309694808039,3436.7587651158638,Platinum,4,6,1545.6200000000001,257.60333333333335,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17590,Loyal,0.9388288902219065,3124.652559736609,Platinum,2,3,1479.22,493.0733333333333,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17412,Champions,0.9388000056157068,506.4384017268315,Platinum,3,16,4417.52,276.095,"Protect margin with VIP service, early access, and referral prompts."
13527,Loyal,0.9386526942063855,575.111141419476,Platinum,34,12,4683.74,390.31166666666667,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17612,Loyal,0.938242518289112,630.0855226826388,Platinum,53,18,5394.86,299.71444444444444,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14227,Champions,0.9381700875087059,802.6029695844497,Platinum,26,15,6368.71,424.5806666666667,"Protect margin with VIP service, early access, and referral prompts."
15696,Loyal,0.9380562505318605,482.18189561055925,Platinum,33,13,3906.57,300.5053846153846,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
18044,Champions,0.93769410463185,528.2983655579668,Platinum,4,18,3505.61,194.75611111111112,"Protect margin with VIP service, early access, and referral prompts."
14530,Champions,0.9375771991373036,760.0998314738623,Platinum,26,16,6197.4,387.3375,"Protect margin with VIP service, early access, and referral prompts."
13949,Loyal,0.9374171772108942,2155.6529645566247,Platinum,3,6,2427.32,404.55333333333334,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
18065,Champions,0.9369004653777113,677.6443204765696,Platinum,6,29,5866.63,202.29758620689657,"Protect margin with VIP service, early access, and referral prompts."
16011,Champions,0.9369004653777113,670.9695723371468,Platinum,8,29,5880.46,202.77448275862068,"Protect margin with VIP service, early access, and referral prompts."
16458,Champions,0.9366349885321539,857.2720060180826,Platinum,3,30,5715.34,190.51133333333334,"Protect margin with VIP service, early access, and referral prompts."
16905,Champions,0.9365592611119518,582.0715807810781,Platinum,5,17,5034.15,296.1264705882353,"Protect margin with VIP service, early access, and referral prompts."
16143,Champions,0.9361052462293833,566.7600484529559,Platinum,3,12,4910.83,409.23583333333335,"Protect margin with VIP service, early access, and referral prompts."
16686,Loyal,0.9361003571878725,582.8377927618028,Platinum,47,16,5070.92,316.9325,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16019,Loyal,0.9358650289654298,2029.1186751090024,Platinum,47,27,17465.85,646.8833333333333,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13557,Loyal,0.9357882125606004,349.3567508723811,Platinum,28,13,3032.26,233.25076923076924,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17888,Loyal,0.9351466285184147,213.39004116686024,Gold,21,25,1820.44,72.8176,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14732,Champions,0.9346590787021536,634.8729968538662,Platinum,8,19,5517.07,290.3721052631579,"Protect margin with VIP service, early access, and referral prompts."
17001,Champions,0.934525071759025,893.6631499013761,Platinum,1,19,6640.8,349.5157894736842,"Protect margin with VIP service, early access, and referral prompts."
14180,Champions,0.9341751561767805,969.5178321356037,Platinum,11,33,6319.25,191.49242424242425,"Protect margin with VIP service, early access, and referral prompts."
13097,Loyal,0.934120594525692,1525.261725199425,Platinum,33,28,13389.22,478.18642857142856,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12867,Champions,0.9339159115343358,919.9602626869972,Platinum,26,13,7913.29,608.7146153846154,"Protect margin with VIP service, early access, and referral prompts."
17211,Loyal,0.933864395983518,468.47384603388883,Platinum,27,13,4046.65,311.28076923076924,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13305,Champions,0.9336853808178008,493.7630755225922,Platinum,4,16,3754.71,234.669375,"Protect margin with VIP service, early access, and referral prompts."
17596,Champions,0.933603636773693,571.0718047827191,Platinum,23,13,4920.67,378.51307692307694,"Protect margin with VIP service, early access, and referral prompts."
17799,Champions,0.933361106833016,733.7942317950293,Platinum,22,20,6341.89,317.09450000000004,"Protect margin with VIP service, early access, and referral prompts."
16710,Champions,0.933361106833016,725.6318779325429,Platinum,19,22,6349.09,288.595,"Protect margin with VIP service, early access, and referral prompts."
17685,Champions,0.9332643344571657,749.5335938669991,Platinum,17,12,5943.17,495.26416666666665,"Protect margin with VIP service, early access, and referral prompts."
13704,Champions,0.9328344092912548,2201.9704636794277,Platinum,5,9,2308.06,256.4511111111111,"Protect margin with VIP service, early access, and referral prompts."
16904,Champions,0.9328013567823372,1048.3536568267803,Platinum,4,21,5132.37,244.39857142857142,"Protect margin with VIP service, early access, and referral prompts."
13266,Champions,0.9327455932051097,712.33587437391,Platinum,11,19,6135.04,322.89684210526315,"Protect margin with VIP service, early access, and referral prompts."
17700,Champions,0.9326849016449692,758.7654189712057,Platinum,17,14,6679.97,477.1407142857143,"Protect margin with VIP service, early access, and referral prompts."
13680,Champions,0.9326441320448652,1305.9686352858982,Platinum,1,12,11435.67,952.9725,"Protect margin with VIP service, early access, and referral prompts."
14209,Champions,0.9324992080374551,609.9851948275787,Platinum,11,15,4993.27,332.8846666666667,"Protect margin with VIP service, early access, and referral prompts."
13148,Loyal,0.932269257724186,988.2600502793806,Platinum,29,26,8621.81,331.6080769230769,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12935,Champions,0.9322666300258396,586.6174883774817,Platinum,2,15,4243.86,282.924,"Protect margin with VIP service, early access, and referral prompts."
13995,Champions,0.9322582385016783,453.450536328856,Platinum,15,14,3902.01,278.71500000000003,"Protect margin with VIP service, early access, and referral prompts."
15916,Champions,0.9320439727141747,394.3547088847949,Platinum,16,13,3427.17,263.6284615384615,"Protect margin with VIP service, early access, and referral prompts."
15796,Champions,0.9315404208477567,702.1594451121035,Platinum,1,17,5175.83,304.4605882352941,"Protect margin with VIP service, early access, and referral prompts."
13183,Champions,0.931509201700892,927.4905303995919,Platinum,8,15,7036.18,469.07866666666666,"Protect margin with VIP service, early access, and referral prompts."
17491,Champions,0.9314429011422437,848.3794709748487,Platinum,1,17,5981.07,351.8276470588235,"Protect margin with VIP service, early access, and referral prompts."
15521,Loyal,0.9314053701543371,846.2057254289649,Platinum,40,16,7106.69,444.168125,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16258,Loyal,0.9310687034511506,1566.0995228647091,Platinum,45,15,11942.52,796.168,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
18257,Loyal,0.931011500978822,584.9033840068217,Platinum,39,12,4600.15,383.3458333333333,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17324,Loyal,0.9309663278829873,267.4989063866312,Gold,18,12,2301.87,191.8225,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16241,Champions,0.93092598144423,884.6927913789483,Platinum,10,16,4329.31,270.581875,"Protect margin with VIP service, early access, and referral prompts."
12626,Champions,0.9308546032683609,1696.1571423429682,Platinum,23,9,6620.48,735.6088888888888,"Protect margin with VIP service, early access, and referral prompts."
13381,Loyal,0.9307023827987181,933.4683848802798,Platinum,32,12,8224.37,685.3641666666667,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17929,Champions,0.9305931274622001,353.127629320947,Platinum,11,12,3082.1,256.84166666666664,"Protect margin with VIP service, early access, and referral prompts."
15156,Potential,0.9305424983440406,2368.3428707633248,Platinum,1,3,961.49,320.49666666666667,Use welcome-back merchandising and low-friction second-purchase offers.
15382,Champions,0.9304543415217962,1564.7070884089794,Platinum,15,12,13733.550000000001,1144.4625,"Protect margin with VIP service, early access, and referral prompts."
17183,Loyal,0.9302656945402941,2669.046567421433,Platinum,8,6,3347.31,557.885,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
18219,Champions,0.9293104874499328,407.0939806512899,Platinum,3,17,3562.89,209.58176470588234,"Protect margin with VIP service, early access, and referral prompts."
17758,Champions,0.9291094567498122,737.9348807601975,Platinum,19,12,5012.53,417.7108333333333,"Protect margin with VIP service, early access, and referral prompts."
14562,Champions,0.9290895435165717,839.8497995113994,Platinum,4,26,6729.400000000001,258.82307692307694,"Protect margin with VIP service, early access, and referral prompts."
17131,Loyal,0.9288151541963741,2709.27192240223,Platinum,5,5,2463.17,492.634,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15179,Champions,0.9286058756411123,849.5708057869533,Platinum,18,13,7491.92,576.3015384615385,"Protect margin with VIP service, early access, and referral prompts."
16145,Champions,0.9283820962011824,973.6718814202461,Platinum,9,19,6805.4400000000005,358.18105263157895,"Protect margin with VIP service, early access, and referral prompts."
17340,Loyal,0.9282534593444828,2823.169910089202,Platinum,30,18,22404.82,1244.7122222222222,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17965,Loyal,0.9279551654965624,834.120595149182,Platinum,38,29,7240.9800000000005,249.6889655172414,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14049,Champions,0.9279294739506692,1791.9607016475552,Platinum,17,13,13239.03,1018.3869230769232,"Protect margin with VIP service, early access, and referral prompts."
15606,Loyal,0.9278905623103316,675.1789223007341,Platinum,61,17,5230.99,307.70529411764704,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14243,Champions,0.9275574818775185,1303.2465174654078,Platinum,9,17,7431.05,437.1205882352941,"Protect margin with VIP service, early access, and referral prompts."
15628,Champions,0.9271701478963049,649.6619925803762,Platinum,5,17,5652.26,332.4858823529412,"Protect margin with VIP service, early access, and referral prompts."
17160,Loyal,0.9271662645855848,1157.4768841821892,Platinum,31,17,10209.16,600.5388235294117,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16775,Champions,0.9271416882332514,577.0934705450247,Platinum,10,16,3056.89,191.055625,"Protect margin with VIP service, early access, and referral prompts."
16719,Champions,0.926428350067558,455.6918826672745,Platinum,15,14,3973.3,283.8071428571429,"Protect margin with VIP service, early access, and referral prompts."
14852,Loyal,0.9264268073716554,795.8728427895968,Platinum,58,18,6147.18,341.51,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14032,Champions,0.9258860958415219,556.7104405880898,Platinum,2,16,4850.2699999999995,303.14187499999997,"Protect margin with VIP service, early access, and referral prompts."
17293,Champions,0.9256891681623293,427.2265551953774,Platinum,8,17,3774.23,222.0135294117647,"Protect margin with VIP service, early access, and referral prompts."
16242,Champions,0.9254347542819852,981.9183871710952,Platinum,8,14,7474.4,533.8857142857142,"Protect margin with VIP service, early access, and referral prompts."
15965,Champions,0.9253420764128127,340.47829868613485,Platinum,17,13,3013.09,231.77615384615385,"Protect margin with VIP service, early access, and referral prompts."
13507,Loyal,0.9252112299733602,1413.9534285004659,Platinum,3,4,2479.16,619.79,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17231,Champions,0.9249918033569601,818.5085666105134,Platinum,12,25,7197.04,287.8816,"Protect margin with VIP service, early access, and referral prompts."
16764,Champions,0.9249246840851979,1629.5006151978612,Platinum,4,13,2799.25,215.32692307692307,"Protect margin with VIP service, early access, and referral prompts."
15514,Champions,0.9249142617215281,747.317510410113,Platinum,12,18,6598.55,366.5861111111111,"Protect margin with VIP service, early access, and referral prompts."
13742,Champions,0.9248948092759532,814.4617909891485,Platinum,17,12,3131.02,260.91833333333335,"Protect margin with VIP service, early access, and referral prompts."
17372,Loyal,0.924684975920556,494.9833650640911,Platinum,41,28,4377.56,156.3414285714286,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13755,Loyal,0.924323710272435,2853.981501710468,Platinum,4,9,2161.35,240.14999999999998,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16759,Potential,0.9239644708642006,2118.5939016111397,Platinum,8,3,789.79,263.2633333333333,Use welcome-back merchandising and low-friction second-purchase offers.
14404,Loyal,0.9237562765968382,335.2244719249227,Platinum,34,13,2899.11,223.00846153846155,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16638,Champions,0.9235051113848772,422.62472605373586,Platinum,23,15,2430.53,162.03533333333334,"Protect margin with VIP service, early access, and referral prompts."
13911,Loyal,0.9230970002285307,542.9592451385868,Platinum,57,20,4234.99,211.74949999999998,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15660,Champions,0.9229826075571903,347.7242203436117,Platinum,25,15,2812.99,187.53266666666664,"Protect margin with VIP service, early access, and referral prompts."
17419,Champions,0.9229648048175229,790.5967870733768,Platinum,11,18,6500.52,361.14000000000004,"Protect margin with VIP service, early access, and referral prompts."
15701,Loyal,0.9226815404309828,1153.7060357515427,Platinum,2,4,1542.14,385.535,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12913,Champions,0.9224516728565295,752.7872212340546,Platinum,5,13,6700.860000000001,515.4507692307693,"Protect margin with VIP service, early access, and referral prompts."
14907,Champions,0.9223067355450287,850.1785186479343,Platinum,3,16,6165.79,385.361875,"Protect margin with VIP service, early access, and referral prompts."
17365,Champions,0.9222741622276962,1008.4369106285969,Platinum,13,15,8224.98,548.332,"Protect margin with VIP service, early access, and referral prompts."
14191,Champions,0.9222591412571355,548.534688206031,Platinum,2,15,4817.66,321.1773333333333,"Protect margin with VIP service, early access, and referral prompts."
14112,Champions,0.9219676799178519,740.2711108585182,Platinum,23,13,5834.59,448.8146153846154,"Protect margin with VIP service, early access, and referral prompts."
12473,Loyal,0.9217312556311066,1701.695923530888,Platinum,29,5,3938.5499999999997,787.7099999999999,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17954,Champions,0.921301778384957,450.484387170862,Platinum,5,19,3966.05,208.73947368421054,"Protect margin with VIP service, early access, and referral prompts."
17086,Loyal,0.9211339816791008,2655.5601841322214,Platinum,7,6,2050.08,341.68,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17434,Champions,0.9207330413939937,2314.222420576119,Platinum,2,7,2373.82,339.1171428571429,"Protect margin with VIP service, early access, and referral prompts."
17228,Champions,0.9204534085713499,412.547217721679,Platinum,16,13,3177.24,244.4030769230769,"Protect margin with VIP service, early access, and referral prompts."
12518,Loyal,0.9201191551464379,1548.4777273874918,Platinum,1,5,2056.89,411.378,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17602,Champions,0.9200612024807979,996.760268962306,Platinum,2,14,7451.13,532.2235714285714,"Protect margin with VIP service, early access, and referral prompts."
15249,Loyal,0.9198861921326318,1231.3481397545538,Platinum,32,18,9266.0,514.7777777777778,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15009,Potential,0.9193158712878811,4175.90776826504,Platinum,12,3,1261.78,420.5933333333333,Use welcome-back merchandising and low-friction second-purchase offers.
15152,Champions,0.9192548663555291,621.24410967923,Platinum,10,14,5263.83,375.98785714285714,"Protect margin with VIP service, early access, and referral prompts."
14800,Loyal,0.9186464136075455,1477.624383359465,Platinum,48,17,7774.32,457.3129411764706,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14440,Champions,0.9182267830979101,743.3975233848279,Platinum,8,13,6638.7300000000005,510.6715384615385,"Protect margin with VIP service, early access, and referral prompts."
12951,Champions,0.9180982348669319,379.894076312003,Platinum,9,15,3213.7200000000003,214.24800000000002,"Protect margin with VIP service, early access, and referral prompts."
13394,Champions,0.9177132571405641,740.0730294082417,Platinum,2,19,6621.7,348.5105263157895,"Protect margin with VIP service, early access, and referral prompts."
13590,Champions,0.9173495697519447,710.3406895855184,Platinum,11,18,6349.59,352.755,"Protect margin with VIP service, early access, and referral prompts."
16085,Champions,0.9171660303147707,281.1723105118049,Gold,23,12,2343.53,195.29416666666668,"Protect margin with VIP service, early access, and referral prompts."
14189,Champions,0.917067329973667,1233.6679695252008,Platinum,2,16,5814.39,363.399375,"Protect margin with VIP service, early access, and referral prompts."
14593,Champions,0.9168271967249654,419.58144524158007,Platinum,22,12,3712.0099999999998,309.33416666666665,"Protect margin with VIP service, early access, and referral prompts."
14841,Loyal,0.9165268829805271,801.7060863650697,Platinum,53,14,7163.0,511.64285714285717,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13644,Loyal,0.9164457156098508,2041.9741983789402,Platinum,16,4,2624.26,656.065,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13870,Champions,0.9161054970812424,702.9225520882151,Platinum,2,15,5712.08,380.80533333333335,"Protect margin with VIP service, early access, and referral prompts."
13340,Loyal,0.9159412127644219,2781.4553215657384,Platinum,45,12,22100.56,1841.7133333333334,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12536,Loyal,0.9157668341317456,17603.90536784714,Platinum,43,3,12601.830000000002,4200.610000000001,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13094,Champions,0.915523824808719,515.378250837206,Platinum,21,13,2433.1200000000003,187.16307692307694,"Protect margin with VIP service, early access, and referral prompts."
15998,Loyal,0.9154138362756633,926.2533766216901,Platinum,37,16,8308.34,519.27125,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17368,Champions,0.9150888575654205,321.4851245204342,Platinum,23,14,2826.14,201.86714285714285,"Protect margin with VIP service, early access, and referral prompts."
13700,Champions,0.9150790681600721,320.77053462388375,Platinum,26,13,2613.46,201.03538461538463,"Protect margin with VIP service, early access, and referral prompts."
16678,Champions,0.9150743362019036,905.0476435901421,Platinum,3,12,3109.99,259.1658333333333,"Protect margin with VIP service, early access, and referral prompts."
15031,Champions,0.9140797828178557,355.2434151521844,Platinum,4,14,3156.58,225.47,"Protect margin with VIP service, early access, and referral prompts."
14701,Champions,0.9138790506471202,547.777902240883,Platinum,11,15,4562.09,304.13933333333335,"Protect margin with VIP service, early access, and referral prompts."
12963,Champions,0.9135643052925548,570.5694912656554,Platinum,8,12,3601.59,300.1325,"Protect margin with VIP service, early access, and referral prompts."
18226,Loyal,0.9133704926678707,1513.928159712909,Platinum,44,26,11878.88,456.88,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17988,Loyal,0.9132880014589062,54.970205930433565,Silver,12,14,489.54,34.96714285714286,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14467,Loyal,0.9131837530932769,247.33804680276063,Gold,18,12,2220.9900000000002,185.0825,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14390,Champions,0.9128442726079374,1237.1396105995318,Platinum,10,13,6399.83,492.2946153846154,"Protect margin with VIP service, early access, and referral prompts."
18118,Champions,0.9127676629278543,1451.779248042304,Platinum,11,29,6733.22,232.18,"Protect margin with VIP service, early access, and referral prompts."
17651,Champions,0.912629945618492,888.9341238502057,Platinum,12,16,5703.52,356.47,"Protect margin with VIP service, early access, and referral prompts."
14388,Champions,0.912629945618492,798.8359853455098,Platinum,10,16,6701.0,418.8125,"Protect margin with VIP service, early access, and referral prompts."
14524,Loyal,0.9124784576093431,577.7583832819653,Platinum,32,13,2933.71,225.67000000000002,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15089,Loyal,0.9124656222268899,1553.15621032857,Platinum,10,6,2420.84,403.47333333333336,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15967,Champions,0.9124056685625851,338.43574164633645,Platinum,23,12,3041.6,253.46666666666667,"Protect margin with VIP service, early access, and referral prompts."
16359,Champions,0.9121369837312256,334.5386394372844,Platinum,7,16,2697.75,168.609375,"Protect margin with VIP service, early access, and referral prompts."
17188,Champions,0.9119484871073933,515.6859108619896,Platinum,11,13,4592.93,353.3023076923077,"Protect margin with VIP service, early access, and referral prompts."
15301,Loyal,0.9115417807263277,1386.170647449158,Platinum,51,17,7603.4400000000005,447.2611764705883,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16225,Loyal,0.9111224676466204,350.41810841417833,Platinum,45,15,2867.4100000000003,191.16066666666669,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15602,Champions,0.9108917589057237,358.85913854421096,Platinum,8,16,3230.51,201.906875,"Protect margin with VIP service, early access, and referral prompts."
12700,Loyal,0.9108786352911223,1883.608471905401,Platinum,8,4,4939.99,1234.9975,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13882,Loyal,0.9105826893957621,1525.2501920905888,Platinum,3,5,1191.13,238.22600000000003,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14250,Potential,0.9105448011810681,1753.202860471833,Platinum,7,3,1904.05,634.6833333333333,Use welcome-back merchandising and low-friction second-purchase offers.
16379,Loyal,0.9105240355562839,2237.8836694660945,Platinum,4,4,2157.4,539.35,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14676,Loyal,0.9103087538576444,1069.7708096929723,Platinum,31,12,8356.79,696.3991666666667,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12560,Potential,0.9100647850268325,1222.2927389549652,Platinum,5,3,2134.01,711.3366666666667,Use welcome-back merchandising and low-friction second-purchase offers.
12562,Champions,0.9098717565167371,935.0193568713336,Platinum,8,9,4966.92,551.88,"Protect margin with VIP service, early access, and referral prompts."
14418,Potential,0.9098213058238467,1468.7927705893726,Platinum,4,3,1937.25,645.75,Use welcome-back merchandising and low-friction second-purchase offers.
13209,Loyal,0.9098036152987805,1018.6819687396218,Platinum,30,13,8509.51,654.5776923076924,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15571,Champions,0.9091156546473458,451.64308363146364,Platinum,12,14,4051.63,289.40214285714285,"Protect margin with VIP service, early access, and referral prompts."
16931,Champions,0.9086667624790121,1078.0994678339714,Platinum,5,23,5233.62,227.5486956521739,"Protect margin with VIP service, early access, and referral prompts."
15356,Loyal,0.9086548296636663,671.469003990239,Platinum,31,13,3464.95,266.5346153846154,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12906,Loyal,0.9086514026357088,3061.257059918964,Platinum,12,5,2919.81,583.962,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13875,Loyal,0.9081259964797306,544.2391560587702,Platinum,54,14,4814.37,343.88357142857143,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12877,Champions,0.9076571155703678,349.3564356581874,Platinum,4,20,2955.17,147.7585,"Protect margin with VIP service, early access, and referral prompts."
13994,Loyal,0.9072515227373751,1276.1755463339584,Platinum,4,6,2313.14,385.5233333333333,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14698,Loyal,0.9071823540092315,2002.3542372363288,Platinum,2,5,1250.76,250.152,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17090,Champions,0.9070355243533044,506.1065391567363,Platinum,4,13,3149.48,242.2676923076923,"Protect margin with VIP service, early access, and referral prompts."
13975,Loyal,0.9059636602356008,647.3219068022597,Platinum,31,12,5358.84,446.57,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12828,Loyal,0.9059344320438266,638.9200144158692,Platinum,3,6,1018.71,169.785,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17227,Loyal,0.9056532975753351,237.82573211639675,Gold,19,12,2022.03,168.5025,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12428,Champions,0.9055190115915588,2283.187751926407,Platinum,26,9,7956.46,884.0511111111111,"Protect margin with VIP service, early access, and referral prompts."
